KVcache prepared in 13.03012728691101 seconds
[0]: Semantic Similarity: 0.24778,	 cache time: 9.5367431640625e-07,	 generate time: 0.20666956901550293
[336]: [Cumulative]: Semantic Similarity: 0.20291,	 cache time: 1.0017825163436573e-06,	 generate time: 0.2557066753285575
[337]: Semantic Similarity: 0.21955,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12531733512878418
[337]: [Cumulative]: Semantic Similarity: 0.20296,	 cache time: 1.0023455648027228e-06,	 generate time: 0.25532090804985996
[338]: Semantic Similarity: 0.04217,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12275457382202148
[338]: [Cumulative]: Semantic Similarity: 0.20248,	 cache time: 1.0029052914419708e-06,	 generate time: 0.2549298569164445
[339]: Semantic Similarity: 0.11345,	 cache time: 1.9550323486328125e-05,	 generate time: 0.12418794631958008
[339]: [Cumulative]: Semantic Similarity: 0.20222,	 cache time: 1.0574565214269302e-06,	 generate time: 0.25454532188527723
[340]: Semantic Similarity: 0.16164,	 cache time: 9.5367431640625e-07,	 generate time: 0.12457799911499023
[340]: [Cumulative]: Semantic Similarity: 0.2021,	 cache time: 1.0571521747846407e-06,	 generate time: 0.2541641860413761
[341]: Semantic Similarity: 0.28392,	 cache time: 7.152557373046875e-07,	 generate time: 0.12409567832946777
[341]: [Cumulative]: Semantic Similarity: 0.20234,	 cache time: 1.0561524775990268e-06,	 generate time: 0.2537838687673647
[342]: Semantic Similarity: 0.17395,	 cache time: 4.76837158203125e-07,	 generate time: 0.12389302253723145
[342]: [Cumulative]: Semantic Similarity: 0.20226,	 cache time: 1.0544635116532662e-06,	 generate time: 0.2534051782535742
[343]: Semantic Similarity: 0.20698,	 cache time: 7.152557373046875e-07,	 generate time: 0.4488520622253418
[343]: [Cumulative]: Semantic Similarity: 0.20227,	 cache time: 1.0534774425417878e-06,	 generate time: 0.25397333780000375
[344]: Semantic Similarity: 0.04699,	 cache time: 7.152557373046875e-07,	 generate time: 0.12343811988830566
[344]: [Cumulative]: Semantic Similarity: 0.20182,	 cache time: 1.0524970897729847e-06,	 generate time: 0.2535949748495351
[345]: Semantic Similarity: 0.25032,	 cache time: 1.1920928955078125e-06,	 generate time: 0.1231532096862793
[345]: [Cumulative]: Semantic Similarity: 0.20196,	 cache time: 1.0529005458589235e-06,	 generate time: 0.253217975528254
[346]: Semantic Similarity: 0.01885,	 cache time: 4.76837158203125e-07,	 generate time: 0.1253807544708252
[346]: [Cumulative]: Semantic Similarity: 0.20144,	 cache time: 1.0512404208224513e-06,	 generate time: 0.25284956855114327
[347]: Semantic Similarity: 0.12002,	 cache time: 9.5367431640625e-07,	 generate time: 0.12360811233520508
[347]: [Cumulative]: Semantic Similarity: 0.2012,	 cache time: 1.0509600584534393e-06,	 generate time: 0.25247818505626984
[348]: Semantic Similarity: 0.12178,	 cache time: 7.152557373046875e-07,	 generate time: 0.12334966659545898
[348]: [Cumulative]: Semantic Similarity: 0.20097,	 cache time: 1.0499981549544458e-06,	 generate time: 0.2521081893013678
[349]: Semantic Similarity: 0.11092,	 cache time: 7.152557373046875e-07,	 generate time: 0.1224217414855957
[349]: [Cumulative]: Semantic Similarity: 0.20072,	 cache time: 1.049041748046875e-06,	 generate time: 0.25173765659332276
[350]: Semantic Similarity: 0.18096,	 cache time: 9.5367431640625e-07,	 generate time: 0.12439084053039551
[350]: [Cumulative]: Semantic Similarity: 0.20066,	 cache time: 1.0487700459624288e-06,	 generate time: 0.251374845151548
[351]: Semantic Similarity: -0.00465,	 cache time: 7.152557373046875e-07,	 generate time: 0.12383604049682617
[351]: [Cumulative]: Semantic Similarity: 0.20008,	 cache time: 1.0478225621310147e-06,	 generate time: 0.25101251900196075
[352]: Semantic Similarity: 0.19461,	 cache time: 7.152557373046875e-07,	 generate time: 1.7759387493133545
[352]: [Cumulative]: Semantic Similarity: 0.20006,	 cache time: 1.0468804464799487e-06,	 generate time: 0.25533242333712053
[353]: Semantic Similarity: 0.29202,	 cache time: 4.76837158203125e-07,	 generate time: 0.12589025497436523
[353]: [Cumulative]: Semantic Similarity: 0.20032,	 cache time: 1.0452701547051553e-06,	 generate time: 0.25496676749428787
[354]: Semantic Similarity: 0.19048,	 cache time: 7.152557373046875e-07,	 generate time: 0.12601995468139648
[354]: [Cumulative]: Semantic Similarity: 0.20029,	 cache time: 1.044340536627971e-06,	 generate time: 0.25460353703566
[355]: Semantic Similarity: 0.18573,	 cache time: 7.152557373046875e-07,	 generate time: 0.1245427131652832
[355]: [Cumulative]: Semantic Similarity: 0.20025,	 cache time: 1.0434161411242538e-06,	 generate time: 0.2542381976427657
[356]: Semantic Similarity: 0.11345,	 cache time: 7.152557373046875e-07,	 generate time: 0.1225430965423584
[356]: [Cumulative]: Semantic Similarity: 0.20001,	 cache time: 1.042496924306832e-06,	 generate time: 0.2538693038021483
[357]: Semantic Similarity: 0.2588,	 cache time: 7.152557373046875e-07,	 generate time: 0.12496280670166016
[357]: [Cumulative]: Semantic Similarity: 0.20017,	 cache time: 1.041582842778893e-06,	 generate time: 0.25350922978790114
[358]: Semantic Similarity: 0.0912,	 cache time: 7.152557373046875e-07,	 generate time: 0.1261601448059082
[358]: [Cumulative]: Semantic Similarity: 0.19987,	 cache time: 1.0406738536271544e-06,	 generate time: 0.25315449696065323
[359]: Semantic Similarity: 0.22315,	 cache time: 9.5367431640625e-07,	 generate time: 0.12640738487243652
[359]: [Cumulative]: Semantic Similarity: 0.19994,	 cache time: 1.0404321882459853e-06,	 generate time: 0.25280242164929706
[360]: Semantic Similarity: 0.17196,	 cache time: 9.5367431640625e-07,	 generate time: 0.12470793724060059
[360]: [Cumulative]: Semantic Similarity: 0.19986,	 cache time: 1.0401918617311938e-06,	 generate time: 0.252447589282514
[361]: Semantic Similarity: 0.17333,	 cache time: 7.152557373046875e-07,	 generate time: 0.1249544620513916
[361]: [Cumulative]: Semantic Similarity: 0.19979,	 cache time: 1.0392942481278057e-06,	 generate time: 0.252095398323312
[362]: Semantic Similarity: 0.20496,	 cache time: 7.152557373046875e-07,	 generate time: 0.12366342544555664
[362]: [Cumulative]: Semantic Similarity: 0.1998,	 cache time: 1.0384015800539127e-06,	 generate time: 0.2517415912354945
[363]: Semantic Similarity: 0.20705,	 cache time: 7.152557373046875e-07,	 generate time: 0.12504315376281738
[363]: [Cumulative]: Semantic Similarity: 0.19982,	 cache time: 1.0375138167496565e-06,	 generate time: 0.25139351860507503
[364]: Semantic Similarity: 0.25298,	 cache time: 7.152557373046875e-07,	 generate time: 0.12314009666442871
[364]: [Cumulative]: Semantic Similarity: 0.19996,	 cache time: 1.0366309179018622e-06,	 generate time: 0.25104213936688147
[365]: Semantic Similarity: 0.23074,	 cache time: 9.5367431640625e-07,	 generate time: 0.12537407875061035
[365]: [Cumulative]: Semantic Similarity: 0.20005,	 cache time: 1.0364042605207266e-06,	 generate time: 0.25069878401000645
[366]: Semantic Similarity: 0.17209,	 cache time: 7.152557373046875e-07,	 generate time: 0.12300848960876465
[366]: [Cumulative]: Semantic Similarity: 0.19997,	 cache time: 1.0355291964247702e-06,	 generate time: 0.25035085405250984
[367]: Semantic Similarity: 0.08035,	 cache time: 7.152557373046875e-07,	 generate time: 0.12552547454833984
[367]: [Cumulative]: Semantic Similarity: 0.19965,	 cache time: 1.0346588881119438e-06,	 generate time: 0.2500116546516833
[368]: Semantic Similarity: 0.11874,	 cache time: 7.152557373046875e-07,	 generate time: 0.12369036674499512
[368]: [Cumulative]: Semantic Similarity: 0.19943,	 cache time: 1.033793296917344e-06,	 generate time: 0.24966932053811505
[369]: Semantic Similarity: 0.07425,	 cache time: 7.152557373046875e-07,	 generate time: 0.12398004531860352
[369]: [Cumulative]: Semantic Similarity: 0.19909,	 cache time: 1.0329323845940668e-06,	 generate time: 0.24932961979427853
[370]: Semantic Similarity: 0.22368,	 cache time: 9.5367431640625e-07,	 generate time: 0.1253647804260254
[370]: [Cumulative]: Semantic Similarity: 0.19916,	 cache time: 1.0327187509870915e-06,	 generate time: 0.2489954827609409
[371]: Semantic Similarity: 0.13414,	 cache time: 7.152557373046875e-07,	 generate time: 0.12515902519226074
[371]: [Cumulative]: Semantic Similarity: 0.19898,	 cache time: 1.0318653557890205e-06,	 generate time: 0.2486625890577993
[372]: Semantic Similarity: 0.14545,	 cache time: 7.152557373046875e-07,	 generate time: 0.12470769882202148
[372]: [Cumulative]: Semantic Similarity: 0.19884,	 cache time: 1.0310165364365157e-06,	 generate time: 0.24833027031722082
[373]: Semantic Similarity: 0.24078,	 cache time: 7.152557373046875e-07,	 generate time: 0.12365102767944336
[373]: [Cumulative]: Semantic Similarity: 0.19895,	 cache time: 1.0301722562249332e-06,	 generate time: 0.24799690335829627
[374]: Semantic Similarity: 0.17554,	 cache time: 7.152557373046875e-07,	 generate time: 0.12166261672973633
[374]: [Cumulative]: Semantic Similarity: 0.19889,	 cache time: 1.0293324788411458e-06,	 generate time: 0.2476600119272868
[375]: Semantic Similarity: 0.15278,	 cache time: 9.5367431640625e-07,	 generate time: 0.1265416145324707
[375]: [Cumulative]: Semantic Similarity: 0.19877,	 cache time: 1.0291312603240317e-06,	 generate time: 0.24733788852996014
[376]: Semantic Similarity: 0.21792,	 cache time: 7.152557373046875e-07,	 generate time: 0.12411689758300781
[376]: [Cumulative]: Semantic Similarity: 0.19882,	 cache time: 1.028298699255015e-06,	 generate time: 0.2470110424001274
[377]: Semantic Similarity: 0.03473,	 cache time: 4.76837158203125e-07,	 generate time: 0.12317585945129395
[377]: [Cumulative]: Semantic Similarity: 0.19838,	 cache time: 1.0268398062892692e-06,	 generate time: 0.24668343609602994
[378]: Semantic Similarity: 0.06533,	 cache time: 7.152557373046875e-07,	 generate time: 0.12600922584533691
[378]: [Cumulative]: Semantic Similarity: 0.19803,	 cache time: 1.0260176847352201e-06,	 generate time: 0.2463650344858698
[379]: Semantic Similarity: 0.17726,	 cache time: 9.5367431640625e-07,	 generate time: 0.12560582160949707
[379]: [Cumulative]: Semantic Similarity: 0.19798,	 cache time: 1.0258273074501438e-06,	 generate time: 0.24604724708356354
[380]: Semantic Similarity: 0.01685,	 cache time: 7.152557373046875e-07,	 generate time: 0.12544894218444824
[380]: [Cumulative]: Semantic Similarity: 0.1975,	 cache time: 1.025012158972072e-06,	 generate time: 0.24573071609957636
[381]: Semantic Similarity: 0.31292,	 cache time: 9.5367431640625e-07,	 generate time: 0.12587285041809082
[381]: [Cumulative]: Semantic Similarity: 0.1978,	 cache time: 1.0248254106931037e-06,	 generate time: 0.24541695205328976
[382]: Semantic Similarity: 0.02873,	 cache time: 4.76837158203125e-07,	 generate time: 0.12458515167236328
[382]: [Cumulative]: Semantic Similarity: 0.19736,	 cache time: 1.0233946319659758e-06,	 generate time: 0.24510146432383564
[383]: Semantic Similarity: 0.10379,	 cache time: 7.152557373046875e-07,	 generate time: 0.12454700469970703
[383]: [Cumulative]: Semantic Similarity: 0.19712,	 cache time: 1.0225921869277954e-06,	 generate time: 0.24478752041856447
[384]: Semantic Similarity: 0.12346,	 cache time: 7.152557373046875e-07,	 generate time: 0.1242063045501709
[384]: [Cumulative]: Semantic Similarity: 0.19693,	 cache time: 1.0217939104352678e-06,	 generate time: 0.24447432245526995
[385]: Semantic Similarity: 0.18469,	 cache time: 7.152557373046875e-07,	 generate time: 0.12334299087524414
[385]: [Cumulative]: Semantic Similarity: 0.19689,	 cache time: 1.02099977009037e-06,	 generate time: 0.24416051071542533
[386]: Semantic Similarity: 0.35186,	 cache time: 7.152557373046875e-07,	 generate time: 0.12278413772583008
[386]: [Cumulative]: Semantic Similarity: 0.1973,	 cache time: 1.0202097338299418e-06,	 generate time: 0.24384687667669253
[387]: Semantic Similarity: 0.152,	 cache time: 7.152557373046875e-07,	 generate time: 0.12431001663208008
[387]: [Cumulative]: Semantic Similarity: 0.19718,	 cache time: 1.0194237699213716e-06,	 generate time: 0.2435387919858559
[388]: Semantic Similarity: 0.23318,	 cache time: 7.152557373046875e-07,	 generate time: 0.12339138984680176
[388]: [Cumulative]: Semantic Similarity: 0.19727,	 cache time: 1.0186418469583467e-06,	 generate time: 0.24322992976956012
[389]: Semantic Similarity: 0.19875,	 cache time: 9.5367431640625e-07,	 generate time: 0.12440156936645508
[389]: [Cumulative]: Semantic Similarity: 0.19727,	 cache time: 1.0184752635466747e-06,	 generate time: 0.2429252416659624
[390]: Semantic Similarity: 0.2486,	 cache time: 4.76837158203125e-07,	 generate time: 0.12305140495300293
[390]: [Cumulative]: Semantic Similarity: 0.19741,	 cache time: 1.017089999850144e-06,	 generate time: 0.24261865896337173
[391]: Semantic Similarity: 0.20471,	 cache time: 7.152557373046875e-07,	 generate time: 0.12378811836242676
[391]: [Cumulative]: Semantic Similarity: 0.19742,	 cache time: 1.0163200144865074e-06,	 generate time: 0.24231551982918564
[392]: Semantic Similarity: 0.25435,	 cache time: 7.152557373046875e-07,	 generate time: 0.12532854080200195
[392]: [Cumulative]: Semantic Similarity: 0.19757,	 cache time: 1.0155539476234495e-06,	 generate time: 0.24201784303776788
[393]: Semantic Similarity: 1.0,	 cache time: 9.5367431640625e-07,	 generate time: 0.4543585777282715
[393]: [Cumulative]: Semantic Similarity: 0.19961,	 cache time: 1.015396892721883e-06,	 generate time: 0.24255677891261687
[394]: Semantic Similarity: 0.22667,	 cache time: 7.152557373046875e-07,	 generate time: 0.12421584129333496
[394]: [Cumulative]: Semantic Similarity: 0.19967,	 cache time: 1.0146370416955102e-06,	 generate time: 0.24225718160218832
[395]: Semantic Similarity: 0.07687,	 cache time: 7.152557373046875e-07,	 generate time: 0.12407851219177246
[395]: [Cumulative]: Semantic Similarity: 0.19936,	 cache time: 1.013881028300584e-06,	 generate time: 0.24195875061882866
[396]: Semantic Similarity: 0.16568,	 cache time: 7.152557373046875e-07,	 generate time: 0.12402892112731934
[396]: [Cumulative]: Semantic Similarity: 0.19928,	 cache time: 1.0131288235373701e-06,	 generate time: 0.24166169815159563
[397]: Semantic Similarity: 0.28614,	 cache time: 7.152557373046875e-07,	 generate time: 0.12397360801696777
[397]: [Cumulative]: Semantic Similarity: 0.1995,	 cache time: 1.0123803986975895e-06,	 generate time: 0.24136599943266443
[398]: Semantic Similarity: 0.11787,	 cache time: 7.152557373046875e-07,	 generate time: 0.12630510330200195
[398]: [Cumulative]: Semantic Similarity: 0.19929,	 cache time: 1.0116357253607652e-06,	 generate time: 0.24107762625940463
[399]: Semantic Similarity: 0.02862,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12679362297058105
[399]: [Cumulative]: Semantic Similarity: 0.19887,	 cache time: 1.0120868682861328e-06,	 generate time: 0.24079191625118257
[400]: Semantic Similarity: 0.13977,	 cache time: 7.152557373046875e-07,	 generate time: 0.12436342239379883
[400]: [Cumulative]: Semantic Similarity: 0.19872,	 cache time: 1.0113466410268275e-06,	 generate time: 0.24050157087996712
[401]: Semantic Similarity: 0.05105,	 cache time: 7.152557373046875e-07,	 generate time: 0.12359046936035156
[401]: [Cumulative]: Semantic Similarity: 0.19835,	 cache time: 1.0106100964902052e-06,	 generate time: 0.2402107472443462
[402]: Semantic Similarity: 0.1134,	 cache time: 9.5367431640625e-07,	 generate time: 0.12488579750061035
[402]: [Cumulative]: Semantic Similarity: 0.19814,	 cache time: 1.0104688166388802e-06,	 generate time: 0.23992458111594983
[403]: Semantic Similarity: 0.11797,	 cache time: 7.152557373046875e-07,	 generate time: 0.12393307685852051
[403]: [Cumulative]: Semantic Similarity: 0.19794,	 cache time: 1.0097380911949839e-06,	 generate time: 0.2396374734321443
[404]: Semantic Similarity: 0.98042,	 cache time: 9.5367431640625e-07,	 generate time: 0.454862117767334
[404]: [Cumulative]: Semantic Similarity: 0.19987,	 cache time: 1.0095996621214314e-06,	 generate time: 0.24016889230704602
[405]: Semantic Similarity: 0.18395,	 cache time: 7.152557373046875e-07,	 generate time: 0.12591099739074707
[405]: [Cumulative]: Semantic Similarity: 0.19984,	 cache time: 1.0088746770849368e-06,	 generate time: 0.23988746892055268
[406]: Semantic Similarity: 0.17933,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12486386299133301
[406]: [Cumulative]: Semantic Similarity: 0.19979,	 cache time: 1.0093248446977696e-06,	 generate time: 0.2396048556381713
[407]: Semantic Similarity: 0.25078,	 cache time: 7.152557373046875e-07,	 generate time: 0.12456059455871582
[407]: [Cumulative]: Semantic Similarity: 0.19991,	 cache time: 1.00860408708161e-06,	 generate time: 0.23932288441003538
[408]: Semantic Similarity: 0.07586,	 cache time: 9.5367431640625e-07,	 generate time: 0.12414097785949707
[408]: [Cumulative]: Semantic Similarity: 0.19961,	 cache time: 1.0084697844638217e-06,	 generate time: 0.23904126605661108
[409]: Semantic Similarity: 0.34639,	 cache time: 1.430511474609375e-06,	 generate time: 0.12493300437927246
[409]: [Cumulative]: Semantic Similarity: 0.19996,	 cache time: 1.0094991544397866e-06,	 generate time: 0.23876295322325172
[410]: Semantic Similarity: 0.25921,	 cache time: 7.152557373046875e-07,	 generate time: 0.1254417896270752
